spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.broadcast.blockSize,spark.broadcast.checksum,spark.broadcast.compress,spark.default.parallelism,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.locality.wait,spark.maxRemoteBlockSizeFetchToMem,spark.memory.fraction,spark.memory.offHeap.enabled,spark.memory.offHeap.size,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxReqsInFlight,spark.reducer.maxSizeInFlight,spark.scheduler.mode,spark.scheduler.revive.interval,spark.shuffle.compress,spark.shuffle.file.buffer,spark.shuffle.io.numConnectionsPerPeer,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryFraction,spark.storage.memoryMapThreshold,runtime
2.0,10.0,14.0,25.0,0.0,0.0,374.0,52.0,98.0,1.0,1244185985.0,0.73,1.0,703.0,0.69,0.0,1942253789.0,1927760588.0,67.0,1.0,558.0,0.0,33.0,3.0,335.0,0.62,10.0,241.742
2.0,15.0,16.0,32.0,0.0,1.0,346.0,46.0,119.0,3.0,1398929592.0,0.59,0.0,886.0,0.64,0.0,1873804333.0,1875634530.0,70.0,0.0,1000.0,1.0,35.0,3.0,351.0,0.89,6.0,239.517
4.0,10.0,10.0,32.0,0.0,1.0,271.0,115.0,94.0,3.0,1151778449.0,0.82,0.0,735.0,0.84,1.0,1976081572.0,1871020318.0,43.0,1.0,538.0,0.0,48.0,1.0,355.0,0.55,5.0,293.6
2.0,11.0,10.0,28.0,1.0,0.0,232.0,116.0,101.0,1.0,2064740295.0,0.64,0.0,980.0,0.83,1.0,2005358820.0,1736558237.0,32.0,1.0,567.0,1.0,18.0,3.0,326.0,0.51,10.0,245.995
4.0,15.0,16.0,48.0,0.0,1.0,360.0,50.0,77.0,9.0,1261404511.0,0.59,0.0,925.0,0.68,1.0,2052629067.0,2019646169.0,48.0,1.0,600.0,0.0,20.0,1.0,436.0,0.56,10.0,552.506
3.0,10.0,15.0,2.0,1.0,1.0,278.0,76.0,81.0,4.0,2053087392.0,0.67,1.0,684.0,0.78,1.0,2083876095.0,1884143924.0,51.0,0.0,661.0,1.0,25.0,3.0,277.0,0.51,5.0,213.995
2.0,12.0,16.0,12.0,0.0,1.0,280.0,32.0,89.0,10.0,1762248529.0,0.58,0.0,555.0,0.66,1.0,1684828918.0,1490475647.0,66.0,1.0,769.0,0.0,47.0,3.0,434.0,0.71,6.0,1004.427
3.0,13.0,12.0,45.0,1.0,1.0,243.0,41.0,48.0,7.0,1491724251.0,0.66,1.0,901.0,0.59,1.0,1469366325.0,1810892544.0,53.0,1.0,919.0,1.0,42.0,4.0,177.0,0.64,8.0,244.275
3.0,11.0,13.0,53.0,1.0,1.0,258.0,108.0,120.0,10.0,2035868070.0,0.57,0.0,932.0,0.66,1.0,2085017804.0,1565941200.0,40.0,1.0,551.0,0.0,43.0,5.0,462.0,0.89,8.0,260.4
2.0,9.0,9.0,33.0,1.0,1.0,484.0,80.0,72.0,10.0,1253584674.0,0.62,0.0,995.0,0.82,0.0,1739195363.0,1611158804.0,42.0,0.0,525.0,0.0,23.0,3.0,215.0,0.85,5.0,674.449
2.0,9.0,10.0,60.0,1.0,0.0,473.0,74.0,125.0,10.0,1816279499.0,0.57,1.0,958.0,0.82,0.0,2059417993.0,1761176153.0,69.0,0.0,834.0,1.0,36.0,1.0,412.0,0.51,1.0,226.763
3.0,14.0,13.0,32.0,1.0,0.0,236.0,56.0,102.0,3.0,1103329385.0,0.81,0.0,535.0,0.57,1.0,2104958461.0,1913713555.0,52.0,1.0,500.0,1.0,18.0,5.0,294.0,0.79,5.0,227.465
3.0,8.0,12.0,2.0,1.0,0.0,416.0,83.0,87.0,5.0,1998957484.0,0.58,0.0,832.0,0.55,0.0,1153465478.0,1179241983.0,61.0,1.0,658.0,0.0,34.0,5.0,313.0,0.86,7.0,272.205
2.0,12.0,8.0,50.0,1.0,1.0,307.0,77.0,109.0,4.0,1397023330.0,0.85,1.0,744.0,0.66,1.0,1744931852.0,1428583795.0,62.0,1.0,649.0,1.0,47.0,2.0,231.0,0.53,5.0,499.812
3.0,14.0,12.0,31.0,0.0,1.0,499.0,80.0,38.0,2.0,1623983917.0,0.55,1.0,808.0,0.55,0.0,1202529771.0,1629293478.0,44.0,1.0,668.0,1.0,21.0,4.0,123.0,0.73,7.0,234.81
4.0,14.0,15.0,14.0,1.0,0.0,463.0,84.0,124.0,10.0,1386552235.0,0.81,0.0,853.0,0.86,0.0,1845071854.0,1712436550.0,32.0,0.0,701.0,0.0,30.0,1.0,439.0,0.77,7.0,269.512
4.0,14.0,14.0,62.0,0.0,0.0,387.0,114.0,62.0,2.0,2012269328.0,0.72,1.0,819.0,0.55,0.0,1079468032.0,1332641255.0,39.0,1.0,601.0,1.0,37.0,1.0,308.0,0.55,4.0,209.803
4.0,11.0,9.0,58.0,0.0,0.0,260.0,88.0,83.0,5.0,1864344366.0,0.52,0.0,562.0,0.55,0.0,1615805208.0,1129952619.0,58.0,0.0,871.0,1.0,27.0,3.0,217.0,0.82,1.0,250.059
4.0,10.0,15.0,30.0,0.0,0.0,269.0,49.0,52.0,8.0,1648644341.0,0.72,1.0,869.0,0.74,0.0,1330881482.0,2009650812.0,35.0,1.0,519.0,1.0,37.0,2.0,455.0,0.53,1.0,398.712
2.0,16.0,9.0,11.0,0.0,0.0,419.0,106.0,98.0,7.0,1729199992.0,0.59,0.0,647.0,0.81,0.0,1382809205.0,2133701614.0,33.0,1.0,683.0,1.0,32.0,2.0,126.0,0.85,4.0,227.463
4.0,10.0,13.0,45.0,0.0,1.0,302.0,42.0,45.0,4.0,2069189042.0,0.57,1.0,623.0,0.8,1.0,1952195435.0,1757866358.0,32.0,1.0,646.0,0.0,42.0,2.0,283.0,0.63,1.0,293.62
4.0,11.0,15.0,48.0,0.0,1.0,203.0,91.0,87.0,7.0,1828655814.0,0.63,0.0,532.0,0.51,0.0,1402884123.0,1755198215.0,55.0,0.0,753.0,1.0,21.0,5.0,220.0,0.53,10.0,268.797
4.0,14.0,10.0,63.0,0.0,1.0,384.0,72.0,34.0,10.0,1347760768.0,0.69,0.0,883.0,0.72,0.0,1236118232.0,1805032192.0,28.0,0.0,617.0,0.0,33.0,5.0,479.0,0.53,2.0,377.716
4.0,8.0,14.0,22.0,0.0,0.0,276.0,95.0,32.0,10.0,2069604825.0,0.88,1.0,765.0,0.79,0.0,1128557407.0,1530052406.0,27.0,0.0,693.0,1.0,42.0,3.0,129.0,0.87,6.0,206.736
4.0,11.0,9.0,61.0,1.0,0.0,262.0,114.0,112.0,1.0,2061702813.0,0.71,1.0,894.0,0.67,0.0,1689987307.0,1584404948.0,37.0,1.0,748.0,1.0,48.0,1.0,368.0,0.63,6.0,597.003
2.0,11.0,10.0,20.0,0.0,1.0,267.0,88.0,86.0,5.0,1401577523.0,0.53,0.0,727.0,0.89,0.0,1174590493.0,1978830175.0,69.0,1.0,801.0,0.0,44.0,2.0,237.0,0.65,8.0,251.973
3.0,9.0,9.0,13.0,1.0,1.0,428.0,67.0,84.0,5.0,1434233643.0,0.83,0.0,517.0,0.56,0.0,1301149592.0,1105755284.0,50.0,1.0,506.0,1.0,21.0,3.0,276.0,0.69,7.0,477.888
3.0,10.0,11.0,12.0,0.0,0.0,239.0,75.0,91.0,3.0,1785864391.0,0.74,0.0,672.0,0.81,0.0,1448199796.0,1100895099.0,48.0,1.0,902.0,1.0,48.0,3.0,169.0,0.53,5.0,216.012
3.0,16.0,13.0,32.0,1.0,0.0,496.0,104.0,86.0,8.0,1947210768.0,0.65,1.0,516.0,0.5,0.0,2107407648.0,1789079389.0,33.0,1.0,752.0,1.0,20.0,4.0,470.0,0.69,4.0,244.546
3.0,9.0,13.0,57.0,0.0,0.0,225.0,125.0,48.0,7.0,1505579317.0,0.86,0.0,577.0,0.51,0.0,1905594620.0,1685424949.0,57.0,1.0,890.0,1.0,36.0,3.0,217.0,0.85,1.0,283.329
3.0,12.0,13.0,5.0,0.0,1.0,341.0,57.0,62.0,8.0,1701551812.0,0.54,1.0,717.0,0.89,1.0,1105299428.0,1879026115.0,30.0,1.0,664.0,0.0,45.0,2.0,111.0,0.65,3.0,299.087
4.0,16.0,14.0,27.0,1.0,0.0,221.0,92.0,112.0,3.0,1755776279.0,0.62,0.0,609.0,0.52,0.0,1976291844.0,1396207044.0,36.0,0.0,735.0,0.0,28.0,3.0,291.0,0.88,2.0,251.616
3.0,10.0,10.0,59.0,1.0,1.0,450.0,47.0,93.0,5.0,1935675188.0,0.51,1.0,849.0,0.7,0.0,2021890610.0,1923695539.0,49.0,0.0,630.0,1.0,34.0,1.0,155.0,0.73,10.0,302.04
4.0,15.0,8.0,57.0,1.0,0.0,454.0,111.0,32.0,3.0,1472892387.0,0.52,1.0,776.0,0.71,1.0,2071056636.0,1526499348.0,26.0,1.0,794.0,1.0,27.0,5.0,443.0,0.85,7.0,292.528
3.0,14.0,16.0,7.0,0.0,1.0,370.0,64.0,33.0,10.0,1625346027.0,0.65,0.0,679.0,0.54,0.0,1760355597.0,1252772922.0,58.0,1.0,969.0,1.0,26.0,2.0,236.0,0.79,2.0,261.971
3.0,14.0,11.0,32.0,0.0,1.0,284.0,85.0,122.0,10.0,1150385577.0,0.61,0.0,535.0,0.76,0.0,1257265577.0,1775306503.0,71.0,1.0,927.0,0.0,22.0,3.0,467.0,0.71,8.0,316.859
4.0,9.0,15.0,16.0,0.0,0.0,248.0,46.0,48.0,10.0,2034371634.0,0.73,0.0,898.0,0.63,1.0,1459374659.0,1876671477.0,26.0,0.0,501.0,0.0,41.0,3.0,494.0,0.9,6.0,252.098
4.0,16.0,12.0,37.0,0.0,0.0,283.0,83.0,92.0,10.0,1924182105.0,0.72,1.0,699.0,0.68,1.0,1094469047.0,1250838682.0,31.0,0.0,976.0,0.0,23.0,2.0,435.0,0.66,7.0,258.06
2.0,16.0,8.0,35.0,1.0,1.0,204.0,112.0,52.0,2.0,1184403553.0,0.66,0.0,700.0,0.85,1.0,1488422332.0,1982898430.0,51.0,0.0,797.0,1.0,48.0,5.0,435.0,0.68,9.0,392.842
3.0,13.0,11.0,7.0,0.0,0.0,276.0,118.0,99.0,6.0,1772060815.0,0.71,0.0,849.0,0.55,0.0,1318946562.0,1802828637.0,30.0,0.0,732.0,1.0,48.0,3.0,318.0,0.65,1.0,256.639
4.0,9.0,9.0,57.0,0.0,0.0,406.0,101.0,76.0,9.0,1869924472.0,0.68,0.0,573.0,0.58,0.0,1367273154.0,1835214810.0,64.0,1.0,657.0,1.0,39.0,4.0,368.0,0.86,10.0,459.126
3.0,9.0,13.0,47.0,1.0,0.0,353.0,39.0,38.0,6.0,1906177972.0,0.53,0.0,916.0,0.65,1.0,1175300523.0,1693428100.0,42.0,0.0,1000.0,1.0,20.0,3.0,338.0,0.55,8.0,203.31
4.0,15.0,9.0,35.0,1.0,1.0,357.0,102.0,110.0,10.0,2077779211.0,0.64,0.0,1011.0,0.67,1.0,1445662601.0,1132974350.0,49.0,1.0,567.0,0.0,42.0,2.0,146.0,0.87,3.0,514.247
3.0,14.0,10.0,34.0,0.0,0.0,375.0,109.0,115.0,8.0,2050164964.0,0.72,0.0,846.0,0.6,1.0,1619225529.0,1129668515.0,61.0,0.0,797.0,0.0,38.0,3.0,410.0,0.69,5.0,309.732
3.0,12.0,11.0,54.0,1.0,1.0,381.0,79.0,49.0,5.0,1713271529.0,0.81,0.0,905.0,0.64,0.0,2073640100.0,2141910743.0,63.0,1.0,513.0,1.0,47.0,5.0,199.0,0.75,6.0,191.711
3.0,14.0,8.0,12.0,1.0,1.0,455.0,87.0,124.0,6.0,1878407447.0,0.65,1.0,614.0,0.59,0.0,1699557190.0,2142534420.0,26.0,0.0,623.0,1.0,37.0,4.0,277.0,0.54,1.0,403.048
2.0,12.0,14.0,54.0,0.0,0.0,482.0,83.0,33.0,1.0,2020078981.0,0.65,1.0,563.0,0.69,0.0,1536542179.0,1211406413.0,33.0,0.0,626.0,1.0,22.0,4.0,385.0,0.67,6.0,223.523
2.0,10.0,13.0,34.0,0.0,1.0,425.0,46.0,54.0,2.0,1442724821.0,0.64,0.0,789.0,0.88,0.0,1773705817.0,1715932047.0,45.0,0.0,552.0,0.0,43.0,1.0,123.0,0.86,2.0,340.33
2.0,8.0,13.0,59.0,1.0,0.0,285.0,36.0,79.0,5.0,1897407346.0,0.67,1.0,1000.0,0.82,1.0,1785347457.0,1311691057.0,35.0,0.0,818.0,0.0,30.0,5.0,431.0,0.83,8.0,421.684
2.0,14.0,16.0,57.0,0.0,0.0,304.0,93.0,44.0,2.0,1854515878.0,0.68,0.0,812.0,0.64,1.0,1122081810.0,1498913377.0,38.0,0.0,903.0,0.0,42.0,1.0,270.0,0.75,5.0,350.849
4.0,8.0,10.0,22.0,1.0,1.0,360.0,59.0,91.0,9.0,1105681268.0,0.79,1.0,526.0,0.82,1.0,1800472398.0,1599315764.0,63.0,1.0,764.0,1.0,30.0,3.0,109.0,0.83,4.0,271.895
3.0,12.0,9.0,14.0,1.0,1.0,388.0,53.0,124.0,4.0,1224988931.0,0.7,0.0,560.0,0.66,0.0,1589982917.0,1193457519.0,29.0,1.0,765.0,1.0,18.0,3.0,312.0,0.82,1.0,475.605
2.0,15.0,12.0,8.0,1.0,1.0,317.0,39.0,75.0,3.0,1692500784.0,0.54,0.0,908.0,0.65,1.0,1611197873.0,1378195603.0,70.0,1.0,891.0,0.0,35.0,2.0,499.0,0.72,4.0,291.462
2.0,12.0,10.0,12.0,0.0,0.0,444.0,85.0,57.0,9.0,1971571613.0,0.64,0.0,717.0,0.77,0.0,1663926248.0,1355899054.0,43.0,1.0,766.0,1.0,43.0,1.0,458.0,0.73,3.0,235.162
2.0,14.0,14.0,2.0,1.0,0.0,486.0,81.0,53.0,3.0,1331196035.0,0.52,1.0,551.0,0.56,0.0,2128463034.0,1933875082.0,68.0,0.0,720.0,1.0,43.0,1.0,187.0,0.63,2.0,235.799
4.0,9.0,10.0,53.0,1.0,1.0,500.0,111.0,81.0,1.0,1082002212.0,0.7,0.0,947.0,0.88,0.0,1961342591.0,1432623317.0,45.0,1.0,670.0,1.0,39.0,4.0,194.0,0.67,8.0,230.181
3.0,12.0,9.0,32.0,0.0,0.0,492.0,59.0,84.0,3.0,1805228963.0,0.53,0.0,573.0,0.53,0.0,1996326217.0,2050993991.0,26.0,1.0,596.0,0.0,37.0,2.0,182.0,0.51,10.0,249.417
3.0,10.0,8.0,40.0,1.0,0.0,475.0,38.0,114.0,3.0,2083416280.0,0.84,0.0,1007.0,0.57,1.0,1223394530.0,1271627808.0,58.0,1.0,810.0,1.0,33.0,3.0,313.0,0.74,10.0,545.855
4.0,16.0,8.0,19.0,0.0,1.0,239.0,39.0,90.0,2.0,1161314756.0,0.88,0.0,730.0,0.65,0.0,1443764979.0,1994876430.0,32.0,0.0,967.0,0.0,33.0,2.0,228.0,0.65,4.0,581.741
3.0,16.0,11.0,16.0,0.0,0.0,321.0,35.0,89.0,2.0,1280402912.0,0.55,1.0,948.0,0.63,1.0,1493194523.0,1689014915.0,61.0,1.0,769.0,0.0,18.0,4.0,494.0,0.59,5.0,318.606
4.0,8.0,9.0,4.0,0.0,1.0,463.0,128.0,121.0,3.0,1088044048.0,0.56,1.0,942.0,0.68,0.0,1128838602.0,2012167867.0,36.0,0.0,824.0,1.0,45.0,1.0,191.0,0.6,2.0,282.029
2.0,12.0,9.0,34.0,1.0,1.0,440.0,36.0,91.0,4.0,2022896171.0,0.86,0.0,921.0,0.73,1.0,1979156380.0,1142886089.0,29.0,1.0,637.0,1.0,36.0,2.0,486.0,0.56,10.0,437.625
3.0,13.0,14.0,46.0,1.0,0.0,417.0,45.0,85.0,6.0,1190049214.0,0.56,1.0,815.0,0.76,0.0,1306874381.0,1729574007.0,68.0,1.0,895.0,0.0,45.0,5.0,481.0,0.82,1.0,294.352
2.0,9.0,11.0,19.0,0.0,0.0,219.0,92.0,99.0,4.0,1520682883.0,0.71,1.0,771.0,0.89,1.0,1805887005.0,1901935981.0,64.0,1.0,689.0,0.0,41.0,5.0,314.0,0.53,2.0,280.175
2.0,11.0,14.0,7.0,1.0,0.0,485.0,117.0,105.0,8.0,1299665687.0,0.59,0.0,840.0,0.67,0.0,2134247428.0,1881675159.0,68.0,0.0,980.0,1.0,25.0,2.0,463.0,0.53,2.0,218.884
4.0,9.0,10.0,32.0,0.0,1.0,388.0,118.0,106.0,7.0,1213409259.0,0.82,0.0,999.0,0.58,0.0,1644071262.0,1120927879.0,42.0,1.0,581.0,1.0,21.0,3.0,392.0,0.59,8.0,218.312
3.0,16.0,13.0,2.0,1.0,0.0,449.0,48.0,85.0,7.0,1429560381.0,0.72,0.0,777.0,0.8,1.0,1811261534.0,1722867721.0,56.0,0.0,636.0,0.0,36.0,2.0,400.0,0.85,8.0,270.205
4.0,15.0,9.0,23.0,0.0,0.0,379.0,90.0,53.0,7.0,1634773972.0,0.8,1.0,850.0,0.81,0.0,1856753121.0,1707854952.0,58.0,0.0,640.0,0.0,18.0,2.0,349.0,0.66,6.0,447.684
4.0,9.0,12.0,14.0,1.0,1.0,466.0,109.0,95.0,8.0,1528078977.0,0.61,1.0,589.0,0.65,0.0,1854451500.0,1203727506.0,48.0,1.0,937.0,0.0,25.0,3.0,270.0,0.88,1.0,234.172
2.0,13.0,14.0,25.0,1.0,1.0,342.0,84.0,121.0,8.0,1853035986.0,0.75,1.0,637.0,0.81,1.0,1524841255.0,1549309131.0,26.0,0.0,912.0,0.0,28.0,5.0,279.0,0.88,5.0,283.41
4.0,10.0,10.0,22.0,0.0,0.0,356.0,57.0,68.0,7.0,1490421848.0,0.63,0.0,624.0,0.86,0.0,1639642424.0,1206184960.0,56.0,0.0,549.0,0.0,17.0,3.0,282.0,0.75,1.0,439.989
3.0,11.0,16.0,18.0,1.0,0.0,490.0,112.0,79.0,6.0,1549149811.0,0.85,0.0,556.0,0.89,0.0,2113209402.0,1652986582.0,68.0,1.0,857.0,1.0,26.0,5.0,218.0,0.82,4.0,219.037
2.0,15.0,12.0,49.0,1.0,1.0,269.0,102.0,45.0,3.0,1488451743.0,0.53,0.0,718.0,0.64,1.0,1908269730.0,1155482345.0,56.0,0.0,832.0,0.0,36.0,2.0,489.0,0.77,10.0,274.239
2.0,16.0,10.0,24.0,0.0,0.0,383.0,52.0,78.0,8.0,1613530836.0,0.82,1.0,581.0,0.73,0.0,1454592350.0,1911166753.0,29.0,1.0,813.0,1.0,20.0,5.0,458.0,0.76,8.0,389.298
2.0,9.0,10.0,45.0,1.0,0.0,391.0,118.0,41.0,8.0,1282613196.0,0.7,0.0,550.0,0.61,1.0,2000663371.0,1617214540.0,26.0,1.0,552.0,1.0,29.0,1.0,340.0,0.65,8.0,207.943
4.0,8.0,14.0,33.0,1.0,0.0,426.0,63.0,56.0,7.0,1675187955.0,0.81,0.0,750.0,0.72,1.0,1712173776.0,1733584370.0,56.0,1.0,562.0,1.0,39.0,2.0,190.0,0.81,8.0,773.945
4.0,12.0,13.0,35.0,0.0,1.0,279.0,72.0,46.0,1.0,1907910890.0,0.68,0.0,1007.0,0.62,1.0,1338494509.0,1280359321.0,70.0,1.0,784.0,0.0,31.0,4.0,468.0,0.52,9.0,266.812
4.0,14.0,12.0,13.0,0.0,0.0,301.0,111.0,57.0,9.0,1818336811.0,0.7,0.0,578.0,0.67,0.0,1820207148.0,1878793551.0,37.0,0.0,585.0,0.0,42.0,5.0,107.0,0.66,10.0,255.64
3.0,16.0,10.0,54.0,0.0,1.0,489.0,48.0,84.0,5.0,1288378690.0,0.78,1.0,614.0,0.78,1.0,1614972737.0,1271935286.0,53.0,0.0,984.0,1.0,21.0,4.0,144.0,0.51,5.0,359.828
4.0,11.0,16.0,15.0,1.0,1.0,358.0,72.0,61.0,7.0,1176621253.0,0.53,0.0,604.0,0.68,1.0,1111012983.0,1338318004.0,31.0,0.0,692.0,0.0,33.0,4.0,120.0,0.76,10.0,231.676
2.0,9.0,10.0,10.0,0.0,0.0,316.0,69.0,55.0,4.0,1518394135.0,0.56,1.0,711.0,0.78,1.0,1349447867.0,1987897285.0,58.0,1.0,948.0,0.0,18.0,5.0,114.0,0.8,7.0,284.311
3.0,11.0,14.0,25.0,1.0,1.0,399.0,106.0,93.0,4.0,2053338705.0,0.69,1.0,967.0,0.77,1.0,1574554537.0,2104156643.0,70.0,0.0,904.0,1.0,37.0,2.0,246.0,0.73,6.0,223.193
2.0,8.0,14.0,58.0,1.0,1.0,385.0,36.0,125.0,7.0,1842539251.0,0.86,0.0,731.0,0.78,1.0,1603063505.0,1423873324.0,48.0,0.0,909.0,0.0,47.0,4.0,127.0,0.57,4.0,258.402
4.0,16.0,11.0,64.0,0.0,1.0,494.0,97.0,79.0,1.0,1312457583.0,0.55,1.0,634.0,0.86,0.0,1433971864.0,1507184656.0,49.0,0.0,628.0,1.0,20.0,2.0,274.0,0.66,6.0,229.04
4.0,14.0,8.0,14.0,0.0,1.0,454.0,111.0,63.0,4.0,1216465780.0,0.82,0.0,753.0,0.89,0.0,1082072263.0,1812495848.0,51.0,0.0,689.0,1.0,36.0,4.0,304.0,0.64,5.0,691.298
4.0,14.0,16.0,33.0,1.0,1.0,200.0,64.0,75.0,6.0,1798555821.0,0.5,1.0,712.0,0.87,1.0,1676076192.0,1927373970.0,46.0,1.0,868.0,1.0,48.0,4.0,349.0,0.52,9.0,225.879
3.0,13.0,9.0,61.0,0.0,0.0,500.0,67.0,50.0,8.0,1826763796.0,0.58,0.0,766.0,0.78,1.0,1289172608.0,1303218532.0,54.0,0.0,760.0,1.0,40.0,5.0,190.0,0.76,4.0,285.31
4.0,9.0,13.0,12.0,1.0,0.0,309.0,60.0,42.0,9.0,1706185603.0,0.74,1.0,677.0,0.5,0.0,1774922935.0,1593568314.0,45.0,0.0,790.0,0.0,26.0,4.0,411.0,0.83,10.0,261.692
4.0,13.0,15.0,21.0,1.0,1.0,377.0,76.0,37.0,9.0,1115594989.0,0.85,1.0,802.0,0.64,0.0,1900929715.0,1464137967.0,72.0,0.0,507.0,0.0,36.0,4.0,245.0,0.63,10.0,317.223
3.0,9.0,13.0,22.0,0.0,1.0,346.0,93.0,113.0,3.0,1918910868.0,0.81,1.0,826.0,0.61,0.0,1403079120.0,1473090858.0,64.0,1.0,565.0,0.0,38.0,1.0,452.0,0.73,8.0,332.951
3.0,13.0,10.0,46.0,1.0,0.0,227.0,86.0,70.0,5.0,1621822094.0,0.67,1.0,878.0,0.86,0.0,1656169694.0,1622346394.0,69.0,1.0,701.0,0.0,33.0,4.0,202.0,0.6,3.0,381.953
4.0,16.0,10.0,49.0,1.0,0.0,232.0,70.0,110.0,7.0,1347658907.0,0.85,0.0,589.0,0.73,1.0,1877050538.0,1224768122.0,48.0,1.0,965.0,1.0,39.0,2.0,391.0,0.73,8.0,244.86
2.0,9.0,16.0,16.0,0.0,1.0,272.0,101.0,78.0,4.0,1201363091.0,0.82,0.0,876.0,0.63,0.0,1689880837.0,1696515314.0,51.0,1.0,615.0,0.0,16.0,1.0,439.0,0.71,10.0,269.749
3.0,8.0,11.0,44.0,1.0,1.0,482.0,56.0,54.0,3.0,1549190992.0,0.71,1.0,629.0,0.53,0.0,2081217089.0,1815157556.0,52.0,0.0,562.0,0.0,20.0,5.0,174.0,0.82,3.0,314.995
4.0,15.0,10.0,50.0,1.0,0.0,302.0,109.0,96.0,6.0,1758383082.0,0.56,1.0,909.0,0.53,0.0,1105399879.0,1524407539.0,71.0,1.0,528.0,0.0,45.0,4.0,310.0,0.6,7.0,344.384
2.0,12.0,14.0,44.0,0.0,1.0,368.0,119.0,110.0,8.0,1937207493.0,0.64,0.0,591.0,0.7,0.0,1584644659.0,1840330918.0,54.0,1.0,771.0,0.0,33.0,5.0,430.0,0.56,2.0,225.307
4.0,9.0,9.0,27.0,1.0,0.0,232.0,85.0,55.0,6.0,2089092601.0,0.58,0.0,559.0,0.67,1.0,1167691957.0,2143811702.0,57.0,0.0,948.0,1.0,34.0,1.0,483.0,0.88,10.0,500.6
4.0,14.0,13.0,26.0,0.0,0.0,323.0,101.0,104.0,7.0,1167089490.0,0.72,1.0,803.0,0.52,1.0,1657442861.0,1523888075.0,59.0,1.0,879.0,0.0,19.0,2.0,495.0,0.68,9.0,256.571
3.0,16.0,11.0,51.0,0.0,1.0,388.0,119.0,116.0,3.0,1488711412.0,0.63,0.0,624.0,0.87,0.0,1723592117.0,1355623999.0,72.0,1.0,973.0,1.0,47.0,2.0,448.0,0.77,8.0,418.039
4.0,13.0,13.0,16.0,0.0,0.0,224.0,102.0,110.0,6.0,1589994552.0,0.71,0.0,944.0,0.59,0.0,1938810369.0,1910309684.0,49.0,1.0,761.0,1.0,20.0,3.0,231.0,0.77,5.0,220.602
3.0,15.0,12.0,23.0,0.0,0.0,371.0,114.0,96.0,4.0,1737488327.0,0.76,1.0,763.0,0.72,1.0,1810485838.0,1140036558.0,55.0,1.0,651.0,0.0,43.0,1.0,432.0,0.54,2.0,248.735
3.0,13.0,15.0,60.0,1.0,1.0,377.0,32.0,121.0,1.0,1868857250.0,0.61,1.0,747.0,0.87,0.0,2084614660.0,1839282807.0,62.0,1.0,778.0,1.0,24.0,4.0,266.0,0.62,6.0,218.022
2.0,13.0,10.0,56.0,1.0,0.0,443.0,75.0,110.0,10.0,1764266130.0,0.82,1.0,614.0,0.87,1.0,1435114485.0,1330539675.0,66.0,1.0,870.0,1.0,37.0,3.0,109.0,0.79,9.0,252.002
3.0,16.0,10.0,29.0,1.0,1.0,247.0,95.0,99.0,7.0,1544864155.0,0.81,0.0,891.0,0.58,1.0,1307774208.0,1328814084.0,61.0,0.0,740.0,0.0,25.0,2.0,220.0,0.61,9.0,809.415
2.0,14.0,12.0,55.0,1.0,1.0,499.0,58.0,46.0,4.0,1820440596.0,0.63,1.0,840.0,0.62,1.0,1643437503.0,1616480763.0,29.0,0.0,890.0,1.0,40.0,3.0,322.0,0.69,4.0,228.594
2.0,10.0,16.0,44.0,1.0,0.0,385.0,97.0,37.0,7.0,1228009070.0,0.87,0.0,657.0,0.82,1.0,1267641855.0,1173966078.0,39.0,1.0,700.0,1.0,47.0,3.0,321.0,0.75,1.0,237.291
4.0,12.0,9.0,27.0,0.0,1.0,465.0,52.0,43.0,10.0,1340008561.0,0.83,0.0,739.0,0.73,0.0,1183858503.0,2092654573.0,65.0,0.0,746.0,0.0,25.0,3.0,196.0,0.9,4.0,499.45
4.0,10.0,11.0,8.0,0.0,0.0,433.0,45.0,64.0,1.0,1547509527.0,0.52,0.0,688.0,0.63,1.0,1727090211.0,1384477316.0,54.0,1.0,542.0,0.0,40.0,5.0,226.0,0.66,9.0,349.497
2.0,9.0,15.0,5.0,0.0,1.0,442.0,124.0,120.0,10.0,1215776869.0,0.54,0.0,701.0,0.66,1.0,2099674161.0,1134828291.0,65.0,1.0,887.0,0.0,36.0,2.0,166.0,0.7,6.0,217.231
3.0,11.0,15.0,14.0,1.0,0.0,300.0,82.0,90.0,8.0,1572561845.0,0.75,1.0,1017.0,0.58,1.0,1314987642.0,1948107123.0,28.0,1.0,709.0,0.0,41.0,2.0,348.0,0.54,1.0,274.823
3.0,16.0,16.0,32.0,0.0,0.0,443.0,95.0,105.0,7.0,1607891515.0,0.76,1.0,588.0,0.55,1.0,2059920500.0,1146586299.0,48.0,1.0,531.0,1.0,38.0,2.0,304.0,0.55,6.0,239.157
2.0,12.0,15.0,9.0,0.0,0.0,420.0,63.0,46.0,9.0,1380106897.0,0.76,0.0,880.0,0.79,1.0,1977930732.0,1536797578.0,54.0,1.0,651.0,0.0,21.0,3.0,203.0,0.82,2.0,253.089
